Codigo_Accidente;Formulario;Longitud;Latitud;Direccion;Fecha_Acc;AA_Acc;MM_Acc;DD_Mes_Acc;Dia_Semana_Acc;Hora_Acc;Min_Acc;Localidad;Clase_Acc;Elemento_Choque;Tipo_Objeto_Fijo;Gravedad_Indicador_Tradicional;Gravedad_indicador_30d;Con_Bicicleta;Con_Carga;Con_Embriaguez;Con_Huecos;Con_Menores;Con_Moto;Con_Peaton;Con_Persona_Mayor;Con_Rutas;Con_Tpi;Con_Tpp;Con_Velocidad;Con_Sitp;Con_Troncal;Con_Alimentador;Con_Zonal;Con_Provisional;Con_Articulado;Con_Biarticulado;Con_Padron_Dual;
10595521;A001576023;-74,09451631;4,605699889;KR 27 - CL 7  02;01/09/2023;2023;Septiembre;1;viernes;23;18;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596278;A001576643;-74,14438931;4,642524382;KR 81 B - CL 8 A 02;21/09/2023;2023;Septiembre;21;jueves;22;20;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598207;A001604750;-74,11682157;4,552368638;KR 5 L - CL 49 D S 02;01/12/2023;2023;Diciembre;1;viernes;14;12;RAFAEL URIBE URIBE;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10595712;A001575813;-74,15198013;4,671135295;CL 13 - KR 104  02;09/09/2023;2023;Septiembre;9;sábado;1;12;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;SI;;;;;;;;;;;;;;;
10595716;A001574026;-74,16991321;4,60769168;KR 77 P BIS - CL 55 S 02;09/09/2023;2023;Septiembre;9;sábado;23;22;KENNEDY;Choque;Objeto Fijo;Vehiculo estacionado;Solo Daños;Solo Daños;;;SI;;;;;;;;;;;;;;;;;;
10596018;A001576207;-74,10241274;4,581306021;AV AVENIDA PRIMERO DE MAYO - AV AVENIDA CARACAS  02;13/09/2023;2023;Septiembre;13;miércoles;23;45;ANTONIO NARIÑO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596029;A001576462;-74,11523504;4,546374072;CL 51 S- KR 5 C BIS 02;13/09/2023;2023;Septiembre;13;miércoles;23;50;USME;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;SI;;;;SI;;;
10596512;A001574450;-74,16901735;4,595796999;AU SUR - KR 73  02;01/10/2023;2023;Octubre;1;domingo;22;30;CIUDAD BOLIVAR;Atropello;;;Con Muertos;Con Muertos;;;;;;SI;SI;;;;;;;;;;;;;;
10596564;A001574455;-74,09327713;4,623772843;CL 20 - KR 39  02;28/09/2023;2023;Septiembre;28;jueves;18;40;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10596568;A001574246;-74,14022384;4,615120073;AV AVENIDA BOYACA - CL 36 S 02;29/09/2023;2023;Septiembre;29;viernes;16;18;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10596708;A001574431;-74,08926669;4,608692118;KR 24 - CL 12  02;29/09/2023;2023;Septiembre;29;viernes;18;38;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10596714;A001574428;-74,14332715;4,630713174;CL 6 - KR 74  02;30/09/2023;2023;Septiembre;30;sábado;23;15;KENNEDY;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10596877;A001576634;-74,08535349;4,678237208;KR 68 - CL 73  02;05/10/2023;2023;Octubre;5;jueves;23;10;BARRIOS UNIDOS;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;SI;;;;SI;;;;;;;;;;;
10596885;A001574548;-74,16910318;4,587802935;DG 62 g S- KR 73  02;05/10/2023;2023;Octubre;5;jueves;23;40;CIUDAD BOLIVAR;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;;;;;;;;;;;;;;
10596935;A001576020;-74,14022325;4,613879809;AV AVENIDA BOYACA - CL 37 S 02;07/10/2023;2023;Octubre;7;sábado;0;1;KENNEDY;Choque;Vehículo;;Con Muertos;Con Muertos;SI;;;;;;;SI;;SI;;;;;;;;;;;
10596937;A001574552;-74,05466918;4,700358369;KR 45 - CL 118  02;07/10/2023;2023;Octubre;7;sábado;5;30;USAQUEN;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;SI;;;;;;;;;;;
10596938;A001574493;-74,08569598;4,719358452;CL 128 - KR 86 B 02;06/10/2023;2023;Octubre;6;viernes;10;21;SUBA;Choque;Objeto Fijo;Poste;Con Heridos;Con Heridos;;;;;;;;;;;;;;;;;;;;;
10596939;A001614193;-74,13660554;4,626761787;CL 3 D S- KR 71 D 02;08/10/2023;2023;Octubre;8;domingo;17;23;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10596940;A001614129;-74,06832723;4,64074389;KR 16 - CL 53  02;07/10/2023;2023;Octubre;7;sábado;20;33;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596942;A001614126;-74,08198503;4,687794431;CL 80 - KR 69 B 02;07/10/2023;2023;Octubre;7;sábado;3;30;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596947;A001574962;-74,08481344;4,604630707;KR 18 - CL 11  02;09/10/2023;2023;Octubre;9;lunes;17;3;LOS MARTIRES;Choque;Vehículo;;Solo Daños;Solo Daños;;;;;;;;;;;;;;;;;;;;;
10596948;A001572077;-74,09696785;4,721973596;AV AVENIDA CIUDAD DE CALI - CL 95 A 02;07/10/2023;2023;Octubre;7;sábado;11;0;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596956;A001574430;-74,17843608;4,633977394;KR 89 - CL 48 S 02;09/10/2023;2023;Octubre;9;lunes;18;40;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;SI;;;;;;;;;;;;;;;
10596967;A001574802;-74,10420065;4,60013209;KR 30 - CL 1 D 02;06/10/2023;2023;Octubre;6;viernes;8;2;PUENTE ARANDA;Atropello;;;Con Muertos;Con Muertos;;;;;;SI;SI;;;;;SI;;;;;;;;;
10597042;A001574992;-74,09196137;4,683291814;KR 70 - CL 71 A 02;10/10/2023;2023;Octubre;10;martes;19;45;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597043;A001574803;-74,15088976;4,651836658;CL 9 - KR 88 D 02;09/10/2023;2023;Octubre;9;lunes;19;30;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;;;;;SI;;;;;;;;;;;
10597045;A001574982;-74,12347488;4,621749317;KR 65 A - CL 2 C 02;11/10/2023;2023;Octubre;11;miércoles;21;50;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10597051;A001574554;-74,12019847;4,724045249;CL 81 - KR 115  02;11/10/2023;2023;Octubre;11;miércoles;6;50;ENGATIVA;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10597052;A001574946;-74,07297281;4,608384126;KR 10 - CL 21  02;11/10/2023;2023;Octubre;11;miércoles;9;50;SANTA FE;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10597065;A001574911;-74,15362974;4,635673154;TV 80 G - AV AVENIDA DE LAS AMERICAS  02;09/10/2023;2023;Octubre;9;lunes;6;15;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597079;A001574909;-74,18705729;4,616712;KR 82 I - CL 61 S 02;11/10/2023;2023;Octubre;11;miércoles;13;10;BOSA;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;;;;;;;;;;;;
10597086;A001574571;-74,10823947;4,606557854;KR 36 - CL 2 B 02;09/10/2023;2023;Octubre;9;lunes;17;50;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597092;A001614180;-74,1511922;4,545498842;CL 71 A S- KR 18 Q 02;12/10/2023;2023;Octubre;12;jueves;18;30;CIUDAD BOLIVAR;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10597115;A001572058;-74,11223012;4,632028084;CL 13 - KR 60  02;10/10/2023;2023;Octubre;10;martes;12;40;PUENTE ARANDA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;SI;;;;;;;;;;;
10597119;A001574957;-74,09933296;4,726315453;AV AVENIDA CIUDAD DE CALI - KR 100  02;13/10/2023;2023;Octubre;13;viernes;21;12;SUBA;Choque;Objeto Fijo;Poste;Con Muertos;Con Muertos;;;;;;SI;;;;;;;;;;;;;;;
10597183;A001613802;-74,10024624;4,6479978;CL 26 - KR 62  02;15/10/2023;2023;Octubre;15;domingo;17;10;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597193;A001576083;-74,16516302;4,644256749;CL 26 S- KR 90 A 02;13/10/2023;2023;Octubre;13;viernes;12;30;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;SI;;SI;;;SI;;;;;
10597194;A001574919;-74,14434688;4,56673053;DG 62 - KR 22  02;15/10/2023;2023;Octubre;15;domingo;20;24;CIUDAD BOLIVAR;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;;;;;;;;;;;;;;
10597198;A001613895;-74,12120148;4,511513843;KR 14 R - CL 84 S 02;13/10/2023;2023;Octubre;13;viernes;12;17;USME;Choque;Objeto Fijo;Otro;Con Heridos;Con Heridos;;;;;SI;SI;;;;;;;;;;;;;;;
10597202;A001613949;-74,07002994;4,61548415;KR 13 - CL 28  02;13/10/2023;2023;Octubre;13;viernes;23;45;SANTA FE;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;;;;;;;;;;;;;;
10597617;A001613798;-74,06766221;4,650264893;CL 63 - KR 17  02;21/10/2023;2023;Octubre;21;sábado;1;13;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597619;A001613473;-74,12368027;4,625254072;AK 68 - CL 4 B 02;25/10/2023;2023;Octubre;25;miércoles;15;0;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;SI;;SI;SI;;SI;;;SI;;;;;
10597622;A001613685;-74,12097899;4,721475176;CL 80 - KR 114  02;24/10/2023;2023;Octubre;24;martes;12;26;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597760;A001613695;-74,08106772;4,612378381;CL 19 - KR 18 B 02;31/10/2023;2023;Octubre;31;martes;17;45;LOS MARTIRES;Volcamiento;;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596005;A001576447;-74,10891441;4,589369672;CL 22 S- KR 27  02;12/09/2023;2023;Septiembre;12;martes;12;40;ANTONIO NARIÑO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;SI;;;SI;;;;;
10596010;A001574038;-74,09028584;4,517409049;CL 74 S- KR 15 E 02;14/09/2023;2023;Septiembre;14;jueves;15;30;SAN CRISTOBAL;Atropello;;;Con Heridos;Con Heridos;;;;;SI;;SI;;;SI;;;;;;;;;;;
10596017;A001576440;-74,10900024;4,692627626;KR 87 - CL 69 A 02;13/09/2023;2023;Septiembre;13;miércoles;8;30;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596022;A001576448;-74,07058565;4,614993081;CL 13 - KR 27  02;13/09/2023;2023;Septiembre;13;miércoles;8;0;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596025;A001575665;-74,06278042;4,673465737;KR 24 - CL 85 A 02;15/09/2023;2023;Septiembre;15;viernes;8;27;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596031;A001575937;-74,03498411;4,71362442;KR 10 - CL 134  02;17/09/2023;2023;Septiembre;17;domingo;6;46;USAQUEN;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10596032;A001575422;-74,05641017;4,718487858;CL 132 - KR 50  02;17/09/2023;2023;Septiembre;17;domingo;21;59;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596033;A001576476;-74,10922555;4,663424783;KR 70 - CL 26  02;17/09/2023;2023;Septiembre;17;domingo;21;20;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596035;A001576127;-74,07911917;4,757193549;KR 92 - CL 165  02;17/09/2023;2023;Septiembre;17;domingo;11;30;SUBA;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;;;;;;;;;
10596787;A001576123;-74,06385694;4,633731106;KR 7 - CL 47  02;04/10/2023;2023;Octubre;4;miércoles;18;9;CHAPINERO;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;SI;;;SI;;;;;
10596791;A001574239;-74,0882775;4,728755231;KR 91 - CL 131  02;04/10/2023;2023;Octubre;4;miércoles;20;0;SUBA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10596801;A001574592;-74,13767603;4,630600285;AV AVENIDA BOYACA - CL 6  02;03/10/2023;2023;Octubre;3;martes;17;30;KENNEDY;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10596802;A001574294;-74,07222179;4,631718381;CL 43 - KR 19  02;04/10/2023;2023;Octubre;4;miércoles;18;40;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596813;A001574555;-74,11067394;4,627579868;AV AVENIDA DE LAS AMERICAS - CL 53 F 02;02/10/2023;2023;Octubre;2;lunes;12;30;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;SI;;SI;;;SI;;;;;
10596821;A001574492;-74,08645628;4,754552636;CL 155 - KR 99  02;04/10/2023;2023;Octubre;4;miércoles;7;0;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596827;A001576119;-74,16541192;4,570595885;CL 75 S- KR 45 B 02;26/09/2023;2023;Septiembre;26;martes;19;18;CIUDAD BOLIVAR;Choque;Objeto Fijo;Poste;Solo Daños;Solo Daños;;SI;;;;;;;;;;;;;;;;;;;
10596972;A001576313;-74,11984441;4,666090087;CL 24 - KR 75  02;07/10/2023;2023;Octubre;7;sábado;8;20;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10596986;A001574390;-74,07220034;4,710954968;AV AVENIDA TRANSVERSAL DE SUBA - CL 127  02;07/10/2023;2023;Octubre;7;sábado;3;30;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
10597396;A001613884;-74,0536931;4,7067271;CL 127 - AV AVENIDA PASEO DE LOS LIBERTADORES  02;21/10/2023;2023;Octubre;21;sábado;18;17;USAQUEN;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;SI;;;;;;;;;;;;;
10597398;A001613504;-74,08173721;4,671539892;AC 68 - KR 60  02;23/10/2023;2023;Octubre;23;lunes;18;30;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597404;A001574784;-74,07821755;4,582855244;CL 1 BIS B - KR 3  02;22/10/2023;2023;Octubre;22;domingo;19;40;SANTA FE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597406;A001574453;-74,18524472;4,639217368;KR 95 A - CL 50 B S 02;20/10/2023;2023;Octubre;20;viernes;14;20;BOSA;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;;;;;;;;;
10597408;A001576027;-74,0240976;4,72950102;KR 7 - CL 155  02;20/10/2023;2023;Octubre;20;viernes;9;40;USAQUEN;Volcamiento;;;Solo Daños;Solo Daños;;SI;;;;;;;;;;;;;;;;;;;
10597409;A001576291;-74,07941011;4,613126967;CL 21 - KR 18 A 02;23/10/2023;2023;Octubre;23;lunes;6;40;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597444;A001613813;-74,13326056;4,691145077;CL 26 - KR 106  02;19/10/2023;2023;Octubre;19;jueves;0;5;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;;;;;;;;;;;;;;;;
10597450;A001613738;-74,09294428;4,600187816;CL 5 - TV 22 A 02;20/10/2023;2023;Octubre;20;viernes;10;0;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10597451;A001574842;-74,10380113;4,485905108;AC 115 S- KR 6 H E 02;21/10/2023;2023;Octubre;21;sábado;20;20;USME;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10597454;A001574820;-74,14564049;4,631509698;AV AVENIDA DE LAS AMERICAS - KR 78 A 02;20/10/2023;2023;Octubre;20;viernes;20;30;KENNEDY;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10597455;A001613561;-74,07596347;4,686270135;KR 68 - CL 95  02;23/10/2023;2023;Octubre;23;lunes;18;32;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10597456;A001613638;-74,12997512;4,570386795;AV AVENIDA CIUDAD DE VILLAVICENCIO - CL 51 S 02;23/10/2023;2023;Octubre;23;lunes;9;0;TUNJUELITO;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;SI;;;SI;;;;;
10597457;A001574843;-74,11606306;4,514484115;AV AVENIDA CARACAS - CL 75 S 02;22/10/2023;2023;Octubre;22;domingo;20;20;USME;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10594722;A001575336;-74,08928064;4,600363468;CL 6 - KR 19  02;19/08/2023;2023;Agosto;19;sábado;6;5;LOS MARTIRES;Atropello;;;Con Muertos;Con Muertos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10594729;A001572015;-74,11167172;4,627617297;AV AVENIDA DE LAS AMERICAS - KR 54  02;12/08/2023;2023;Agosto;12;sábado;19;25;PUENTE ARANDA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10594778;A001575279;-74,11800174;4,578397096;CL 86 S- KR 21 A 02;15/08/2023;2023;Agosto;15;martes;8;37;RAFAEL URIBE URIBE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10594780;A001575349;-74,097971;4,572073885;CL 27 S- KR 10  02;16/08/2023;2023;Agosto;16;miércoles;16;0;SAN CRISTOBAL;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;;;;;SI;;;;;;;;;;;
10594781;A001575332;-74,09985928;4,735881623;KR 104 - CL 132  02;22/08/2023;2023;Agosto;22;martes;3;3;SUBA;Choque;Vehículo;;Con Muertos;Con Muertos;SI;;;;;;;SI;;;;;;;;;;;;;
10594785;A001573632;-74,1395667;4,5891237;TV 44 - CL 51 B S 02;15/08/2023;2023;Agosto;15;martes;13;33;TUNJUELITO;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;SI;;;;;;;;;;;;;;;
10594788;A001573419;-74,18744949;4,606346888;TV 80 B - CL 65 I S 02;14/08/2023;2023;Agosto;14;lunes;11;59;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;;;;;;SI;;SI;;;SI;;;;;
10594797;A001574122;-74,20241354;4,602470236;DG 73 S- KR 78 I 02;14/08/2023;2023;Agosto;14;lunes;15;25;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598824;A001605343;-74,11825715;4,688621359;AV AVENIDA JOSE CELESTINO MUTIS - TV 93  02;27/11/2023;2023;Noviembre;27;lunes;8;5;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598826;A001605408;-74,12331072;4,674477131;KR 86 - CL 24 D 02;25/11/2023;2023;Noviembre;25;sábado;10;45;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10598827;A001574882;-74,08096579;4,602031772;AV AVENIDA CARACAS - CL 11  02;24/11/2023;2023;Noviembre;24;viernes;6;50;SANTA FE;Atropello;;;Con Muertos;Con Muertos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10598835;A001613572;-74,05978171;4,669423709;KR 20 - CL 82  02;23/11/2023;2023;Noviembre;23;jueves;10;57;CHAPINERO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598837;A001604924;-74,11961643;4,719434141;CL 80 - KR 112 A 02;23/11/2023;2023;Noviembre;23;jueves;10;20;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;;;;;;;;;
10598847;A001604877;-74,16089976;4,580439431;CL 68 F - KR 63 S 02;28/11/2023;2023;Noviembre;28;martes;13;50;CIUDAD BOLIVAR;Volcamiento;;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599001;A001605248;-74,11388321;4,554843187;CL 48 U S- TV 5 N BIS 02;30/11/2023;2023;Noviembre;30;jueves;14;8;RAFAEL URIBE URIBE;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10599003;A001604904;-74,0825411;4,573496489;CL 17 S- KR 4 E 02;30/11/2023;2023;Noviembre;30;jueves;15;11;SAN CRISTOBAL;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599008;A001604878;-74,16300311;4,642910324;KR 89 - CL 5 A 02;03/12/2023;2023;Diciembre;3;domingo;0;32;KENNEDY;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10599010;A001605418;-74,06532558;4,646254011;AV AVENIDA CARACAS - CL 59  02;03/12/2023;2023;Diciembre;3;domingo;5;12;CHAPINERO;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10599014;A001605667;-74,18505964;4,632691516;KR 89 B - CL 54 S 02;01/12/2023;2023;Diciembre;1;viernes;7;0;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;SI;;;;;;;;;;;;;
10599015;A001605599;-74,1243171;4,673215903;KR 86 - CL 24 C 02;02/12/2023;2023;Diciembre;2;sábado;7;18;FONTIBON;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10599020;A001605270;-74,08994899;4,703000366;TV 73 A - CL 82 D 02;02/12/2023;2023;Diciembre;2;sábado;7;20;ENGATIVA;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;;;;;;;;;;;;
10599030;A001605709;-74,15401142;4,665847467;DG 15 A - KR 98 A 02;01/12/2023;2023;Diciembre;1;viernes;23;15;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;SI;;SI;;;;;;;;;;;
10599042;A001605364;-74,15319232;4,647042429;KR 87 B - CL 7  02;30/11/2023;2023;Noviembre;30;jueves;17;50;KENNEDY;Volcamiento;;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599043;A001604520;-74,11810708;4,583012288;KR 24 B - CL 35 S 02;01/12/2023;2023;Diciembre;1;viernes;0;30;RAFAEL URIBE URIBE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;;;SI;;;;;;;;;;;
10599044;A001605612;-74,09108577;4,693560579;KR 72 - CL 78  02;01/12/2023;2023;Diciembre;1;viernes;11;16;ENGATIVA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10599053;A001571975;-74,03942642;4,703785549;AC 127 - KR 13  02;01/12/2023;2023;Diciembre;1;viernes;17;5;USAQUEN;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599192;A001574880;-74,14352265;4,669843815;KR 96 H - CL 17  02;01/12/2023;2023;Diciembre;1;viernes;20;20;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;SI;;;;;;;;;;;;;;;
10599250;A001604544;-74,09953473;4,636672266;AK 50 - CL 22 A 30;04/12/2023;2023;Diciembre;4;lunes;17;45;PUENTE ARANDA;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10599866;A001606382;-74,04350606;4,729517058;AC 147 - KR 17  60;22/12/2023;2023;Diciembre;22;viernes;18;15;USAQUEN;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;;;;;;;;;;;;
10599868;A001606309;-74,09166451;4,512329648;CL 76 D S- KR 13 F E 02;20/12/2023;2023;Diciembre;20;miércoles;9;15;USME;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599871;A001606314;-74,15849505;4,639925824;KR 86 D - CL 2 A 02;20/12/2023;2023;Diciembre;20;miércoles;23;53;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;SI;;;;;;;;;;;;;;;
10598021;A001604536;-74,07382904;4,606866735;CL 19 - CL 10  02;07/11/2023;2023;Noviembre;7;martes;20;19;SANTA FE;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10598024;A001613772;-74,05656695;4,722567508;KR 52 A - CL 135  02;03/11/2023;2023;Noviembre;3;viernes;12;10;SUBA;Choque;Vehículo;;Solo Daños;Solo Daños;;;;;;;;;;;;;;;;;;;;;
10598025;A001604588;-74,09310116;4,752288182;KR 104 - CL 152 A 02;06/11/2023;2023;Noviembre;6;lunes;13;20;SUBA;Atropello;;;Con Heridos;Con Heridos;;;;;SI;SI;SI;;;;;;;;;;;;;;
10598039;A001604618;-74,07872408;4,650251181;KR 30 - CL 60  02;06/11/2023;2023;Noviembre;6;lunes;3;49;TEUSAQUILLO;Choque;Objeto Fijo;Muro;Solo Daños;Solo Daños;;;;;;;;;;;;;;;;;;;;;
10598041;A001574630;-74,11506861;4,511593941;KR 14 - CL 76 C S 17;28/10/2023;2023;Octubre;28;sábado;19;24;USME;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;SI;;;;SI;;;;;;;;;;;
10598046;A001604494;-74,15673117;4,59647361;AU SUR - CL 65 A S 02;07/11/2023;2023;Noviembre;7;martes;7;25;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
