Categoría,ID Producto,Costo estimado,ISBN,Título,Autor,Calificaciones,Unidades Restantes,Descuento,Precio Anterior,Precio Actual
Calificadores De Lugar,2877978,12193.020190476,9788493442606,Pedro Paramo,"Rulfo, Juan",16,100+,50%dcto.,$ 111.316,$ 55.658
Calificadores De Lugar,46863379,7722.2175,9789588886213,Cien años de soledad,Gabriel García Márquez,85,100+,25%dcto.,$ 47.000,$ 35.250
Calificadores De Lugar,47008504,12322.6875,9789584247735,Kafka en la Orilla,Haruki Murakami,68,20,25%dcto.,$ 75.000,$ 56.250
Calificadores De Lugar,54036871,9365.2425,9789585121515,El libro negro de la brujería en Colombia,Esteban Cruz Niño,53,52,25%dcto.,$ 57.000,$ 42.750
Calificadores De Lugar,53180622,32270.616190476,9788413143064,Trilogía Africanus (edición estuche con: Africanus | Las legiones malditas | La traición de Roma),Santiago Posteguillo,56,4,50%dcto.,$ 294.615,$ 147.307
Calificadores De Lugar,47011956,8050.8225,9789588940212,Ensayo sobre la ceguera,José Saramago,76,100+,25%dcto.,$ 49.000,$ 36.750
Calificadores De Lugar,54132403,10121.034,9789585531604,El Reino de los Malditos,Kerri Maniscalco,21,100+,30%dcto.,$ 66.000,$ 46.200
Calificadores De Lugar,53598840,8316.33534,9789585579996,La Muerte Feliz,Albert Camus,3,Queda 1 unidad,,,$ 37.962
Calificadores De Lugar,56711803,20146.9368525,9789801842712,Hermosa Rendición,Vanesa Osorio,28,100,15%dcto.,$ 108.195,$ 91.966
Calificadores De Lugar,53175368,14896.76,9786075573076,Almendra,"Sohn, Won-Pyung",172,79,15%dcto.,$ 80.000,$ 68.000
Calificadores De Lugar,3398341,14524.341,9788493741372,Indigno de ser Humano,Osamu Dazai,89,100+,15%dcto.,$ 78.000,$ 66.300
Calificadores De Lugar,47011910,10679.6625,9789588925363,Los hermanos Karamazov,Fiódor M. Dostoyevski,57,100+,25%dcto.,$ 65.000,$ 48.750
Calificadores De Lugar,53979611,15115.83,9788466671781,Roma Soy Yo: La Verdadera Historia de Julio César / I Am Rome,"Posteguillo, Santiago",27,100+,25%dcto.,$ 92.000,$ 69.000
Calificadores De Lugar,54052310,14622.9225,9789585121584,Roma soy yo,Santiago Posteguillo,40,64,25%dcto.,$ 89.000,$ 66.750
Calificadores De Lugar,48498961,22101.06,9780691175805,"The Rise and Fall of American Growth: The U. S. Standard of Living Since the Civil war (The Princeton Economic History of the Western World, 70) (en Inglés)","Gordon, Robert J. ; Gordon, Robert J.",Calificaciones no disponibles,8,50%dcto.,$ 201.772,$ 100.886
Calificadores De Lugar,4704435,6604.9605,9780829750041,Limites,"Cloud, Henry ; Townsend, John",7,4,25%dcto.,$ 40.200,$ 30.150
Calificadores De Lugar,46878923,7393.6125,9789588925400,Cumbres borrascosas,Emily Brontë,30,73,25%dcto.,$ 45.000,$ 33.750
Calificadores De Lugar,47247747,18000.9819,9788433998064,LAS COSAS QUE PERDIMOS EN EL FUEGO,Mariana Enríquez,45,3,,,$ 82.170
Calificadores De Lugar,54063748,37204.6581,9789584910325,Guia de Campo de las Aves de Colombia,Varios Autores,7,72,15%dcto.,$ 199.800,$ 169.830
Calificadores De Lugar,51493477,11285.1895056,9789585446601,Los muiscas,Carl Henrik Langebaek,12,20,15%dcto.,$ 60.605,$ 51.514
Calificadores De Lugar,55824948,15084.06485,9786072949201,El Burdel de las Parafilias,Andrea Ramos,12,11,50%dcto.,$ 137.710,$ 68.855
Calificadores De Lugar,53693490,8050.8225,9789584298461,La quinta puerta,"García Villegas, Mauricio | Fergusson, Leopoldo | Cárdenas, Juan Camilo",8,16,25%dcto.,$ 49.000,$ 36.750
Calificadores De Lugar,53328471,24231.409090909,9786075508054,La Canción de Aquiles,Madeline Miller,251,10,50%dcto.,$ 221.221,$ 110.610
Calificadores De Lugar,59102901,17736.454875,9789801843221,Irresistible Error. Tomo 2,Melissa Ibarra,1,100,15%dcto.,$ 95.250,$ 80.963
Calificadores De Lugar,47274106,19365.788,9786070306884,"VENAS ABIERTAS DE AMERICA LATINA (NUEVA EDICION), LAS",Eduardo Galeano,11,13,15%dcto.,$ 104.000,$ 88.400
Calificadores De Lugar,54907602,15937.001653846,9788413621524,Circe [Adn],Madeline Miller,12,30,55%dcto.,$ 161.663,$ 72.748
Calificadores De Lugar,54362817,8543.73,9789585132658,Una Historia Politica de Colombia,Álvaro Tirado Mejía,4,18,25%dcto.,$ 52.000,$ 39.000
Calificadores De Lugar,53598724,11829.78,9789585118799,Colombian Psycho,Santiago Gamboa,22,23,25%dcto.,$ 72.000,$ 54.000
Calificadores De Lugar,51995715,5367.215,9789584282729,Están Entre Nosotros,"Keco Olano, Mario Mendoza",32,37,30%dcto.,$ 35.000,$ 24.500
Calificadores De Lugar,53622553,20174.18,9781982167288,Violet Bent Backwards Over the Grass (en Inglés),"del Rey, Lana",7,9,50%dcto.,$ 184.180,$ 92.090
Calificadores De Lugar,53420802,21011.158384615,9788412033458,Las Recetas de las Películas del Studio Ghibli,Minh-Tri Vo,65,17,55%dcto.,$ 213.135,$ 95.911
Calificadores De Lugar,54362827,6900.705,9789585566361,COLOMBIA SOBRENATURAL,"Martínez, Mado",10,10,25%dcto.,$ 42.000,$ 31.500
Calificadores De Lugar,53599236,4912.64475,9789584297068,En defensa del humanismo,Alejandro Gaviria,16,14,25%dcto.,$ 29.900,$ 22.425
Calificadores De Lugar,53671407,11829.78,9788466356152,Los Buddenbrook,Thomas Mann,6,27,25%dcto.,$ 72.000,$ 54.000
Calificadores De Lugar,34742293,19551.9975,9788499922973,El Arte de la Cocina Francesa / Mastering the Art of French Cooking,"Child, Julia ; Bertholle, Louisette ; Beck, Simone",73,18,25%dcto.,$ 119.000,$ 89.250
Calificadores De Lugar,53085720,10515.36,9789585118416,Antología poética,Mario Benedetti,6,60,25%dcto.,$ 64.000,$ 48.000
Calificadores De Lugar,53551559,16975.711384615,9788408247517,Spqr. Una Historia de la Antigua Roma,Mary Beard,4,30,55%dcto.,$ 172.200,$ 77.490
Calificadores De Lugar,55678308,16572.6455,9788420461861,Corrientes Alternas. Antología de Verso Y Prosa / Alternate Streams. Verse and P Rose Anthology,"Paz, Octavio",2,49,15%dcto.,$ 89.000,$ 75.650
Calificadores De Lugar,47209866,15757.26696,9788433977908,La Muerte del Padre,"Knausgaard, Karl Ove",8,3,,,$ 71.928
Calificadores De Lugar,55853674,13965.7125,9788426429919,El Último Apaga La Luz / The Last One Out Shuts the Lights,"Parra, Nicanor",Calificaciones no disponibles,44,15%dcto.,$ 75.000,$ 63.750
Calificadores De Lugar,52899689,9693.8475,9789585549517,Cartas a Antonia,Alfredo Molano Bravo,114,18,25%dcto.,$ 59.000,$ 44.250
Calificadores De Lugar,49130503,15608.7375,9789584264053,El Río: Exploraciones y Descubrimientos en la Selva Amazónica,Wade Davis,16,37,25%dcto.,$ 95.000,$ 71.250
Calificadores De Lugar,53283808,18993.369,9788412281842,Enseñar a Transgredir,Bell Hooks,4,12,15%dcto.,$ 102.000,$ 86.700
Calificadores De Lugar,52957348,11336.8725,9789584287724,Colombia: Una Historia MÃ-Nima: Una Mirada Integral Al Pais,"Melo, Jorge",24,8,25%dcto.,$ 69.000,$ 51.750
Calificadores De Lugar,53943783,25954.82,9783836587532,Japanese Woodblock Prints. 40Th ed. (en Inglés),"Marks, Andreas",3,Queda 1 unidad,50%dcto.,$ 236.955,$ 118.477
Calificadores De Lugar,50873939,6953.2818,9789587575682,Cuentos de Espantos y Otros Seres Fantásticos del Folclor Colombiano,Varios Autores,17,4,40%dcto.,$ 52.900,$ 31.740
Calificadores De Lugar,53412060,16850.312,9781637162026,"Historia de los Judíos: Una Guía Fascinante de la Historia de los Judíos, Desde los Antiguos Israelitas Hasta la Segunda Guerra Mundial, Pasando por el Dominio Romano","History, Captivating",1,100+,50%dcto.,$ 153.835,$ 76.917
Calificadores De Interés,51462968,9693.8475,9789584276971,El Milagro Metabólico  Aliméntese Bien Controle su Peso y Convierta su Cuerpo en su Mejor Aliado Incluye Test y Recetario,Dr. Carlos Jaramillo,568,100+,25%dcto.,$ 59.000,$ 44.250
Calificadores De Interés,2877978,12193.020190476,9788493442606,Pedro Paramo,"Rulfo, Juan",16,100+,50%dcto.,$ 111.316,$ 55.658
Calificadores De Interés,49088233,26121.132692308,9788491465843,Uzumaki (Integral),Junji Ito,304,100+,55%dcto.,$ 264.970,$ 119.236
Calificadores De Interés,51552048,12979.8975,9789585982673,Maus,Art Spiegelman,80,100+,25%dcto.,$ 79.000,$ 59.250
Calificadores De Interés,50671911,9693.8475,9789584264442,Tómate un Respiro! Mindfulness,Dr. Mario Alonso Puig,54,58,25%dcto.,$ 59.000,$ 44.250
Calificadores De Interés,1093665,4748.34225,9780789910837,poder de la esposa que ora - bolsillo,"Omartian, Stormie",6,41,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,51673956,4748.34225,9780789924193,Los 5 Lenguajes del Amor Para Solteros,"Chapman, Gary",7,52,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,54036883,4107.5625,9789585581937,Soy Vertical Pero Preferiría ser Horizontal,Sylvia Plath,3,14,25%dcto.,$ 25.000,$ 18.750
Calificadores De Interés,51356605,13407.084,9781535924917,Revolución Sexual: Una Mirada Bíblica y Científica,"Núñez, Miguel ; Scheraldi, Catherine",4,49,15%dcto.,$ 72.000,$ 61.200
Calificadores De Interés,48103427,27188.61697619,9788416282975,Juan Rulfo. Caja Conmemorativa Centenario: El Llano en Llamas; Pedro Paramo; El Gallo de oro,"Rulfo, Juan",13,100+,50%dcto.,$ 248.219,$ 124.109
Calificadores De Interés,50827436,13078.479,9781462791828,Un año con Dios,B&h Español Editorial,8,44,25%dcto.,$ 79.600,$ 59.700
Calificadores De Interés,1832969,4748.34225,9780789914095,Una Mujer Conforme al Corazon de Dios,"George, Elizabeth",13,100+,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,53293680,9693.8475,9789585118577,Orgullo y Prejuicio,Jane Austen,10,38,25%dcto.,$ 59.000,$ 44.250
Calificadores De Interés,50856009,16740.23405,9788416858781,El Castillo Ambulante,Diana Wynne Jones,191,79,15%dcto.,$ 89.900,$ 76.415
Calificadores De Interés,54270257,11378.4958,9780829771411,Incendiario: 40 Días Para Consumir tu Apatía y Vivir Intensamente,"Arroyo, Itiel",25,37,30%dcto.,$ 74.200,$ 51.940
Calificadores De Interés,4709867,4748.34225,9780789917508,El Poder de la Mujer que ora,"Omartian, Stormie",5,100+,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,53998012,4912.64475,9786280000213,Peligro Profundo,Dot Hutchison,11,29,25%dcto.,$ 29.900,$ 22.425
Calificadores De Interés,52169141,17238.373615385,9788416427314,Trillones de Papás Noel,Hiroko Motai,Calificaciones no disponibles,2,55%dcto.,$ 174.864,$ 78.689
Calificadores De Interés,32485569,14037.874158,9780829763782,Una Vida con Propósito:  Para qué Estoy Aquí en la Tierra?,"Warren, Rick",18,6,30%dcto.,$ 91.542,$ 64.079
Calificadores De Interés,50306681,18110.25,9789569992056,Gravity Falls. Diario 3,Disney,114,100+,50%dcto.,$ 165.338,$ 82.669
Calificadores De Interés,51511612,4748.34225,9780789924186,Los Cinco Lenguajes del Amor de los Niños (Serie Favoritos),"Chapman, Gary",10,100+,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,4704435,6604.9605,9780829750041,Limites,"Cloud, Henry ; Townsend, John",7,4,25%dcto.,$ 40.200,$ 30.150
Calificadores De Interés,54119104,10803.743748,9781955682268,"Buenos Días, Espíritu Santo","Hinn, Benny",7,77,30%dcto.,$ 70.452,$ 49.316
Calificadores De Interés,53378693,10679.6625,9781644733219,Un Año Con Dios: 365 Devocionales Para La Mujer / A Year with God. a Devotional for Women,Origen,4,45,25%dcto.,$ 65.000,$ 48.750
Calificadores De Interés,55824948,15084.06485,9786072949201,El Burdel de las Parafilias,Andrea Ramos,12,11,50%dcto.,$ 137.710,$ 68.855
Calificadores De Interés,48130083,11358.7795,9786075271750,El Poder del Pensamiento Positivo,"Peale, Norman Vincent",31,23,15%dcto.,$ 61.000,$ 51.850
Calificadores De Interés,53639204,7890.32,9781643527833,Preocúpate Menos y ora más,"Maltese, Donna K.",Calificaciones no disponibles,100+,50%dcto.,$ 72.035,$ 36.017
Calificadores De Interés,47596408,14212.895,9781501110368,It Ends with Us (en Inglés),Colleen Hoover,14,7,50%dcto.,$ 129.757,$ 64.878
Calificadores De Interés,51625742,21885.093,9788414017777,Blancanieves,Jacob Y Wilhelm Grimm,2,3,,,$ 99.900
Calificadores De Interés,50694636,20571.98742,9788414016633,Rapunzel,"Jacob Grimm,Wilhelm Grimm",1,5,,,$ 93.906
Calificadores De Interés,56239497,15465.367,9781087775982,Cristo En Todo: Meditaciones Cotidianas Sobre Un Dios Extraordinario,"Solís, Majo",Calificaciones no disponibles,5,50%dcto.,$ 141.191,$ 70.596
Calificadores De Interés,54117446,4912.64475,9786280002156,La Segunda Primavera,Santiago Rojas  Posada,2,62,25%dcto.,$ 29.900,$ 22.425
Calificadores De Interés,46791820,14881.687069767,9789876128810,Preparadas Listas a Crecer,Lynda Madaras,75,100+,50%dcto.,$ 135.862,$ 67.931
Calificadores De Interés,53440225,14754.83,9781546036036,Momentos de Quietud con Dios: 365 Inspiraciones Diarias,"Meyer, Joyce",6,100,50%dcto.,$ 134.704,$ 67.352
Calificadores De Interés,55022812,16043.431,9780829772272,Solo Quiero que Sepas: Lo que Hemos Aprendido y Descubierto Acerca de las Relaciones Amorosas,"Spyker, Andrés ; Spyker, Kelly",2,5,50%dcto.,$ 146.469,$ 73.234
Calificadores De Interés,48075857,4748.34225,9780789922779,El Poder de la Madre que ora - Serie Favoritos: Oraciones Poderosas Para ti y tus Hijos,"Omartian, Stormie",1,100+,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,4405091,7393.6125,9780825412295,Lo que me Hubiera Gustado Saber. Antes de Casarme,Chapman Gary,3,5,25%dcto.,$ 45.000,$ 33.750
Calificadores De Interés,53970624,8872.335,9788466357098,La Chica de Nieve,Javier Castillo,Calificaciones no disponibles,100+,25%dcto.,$ 54.000,$ 40.500
Calificadores De Interés,53385593,13129.025,9789588867762,Encontrando el Camino,"Barragan, Edyah",4,50,50%dcto.,$ 119.861,$ 59.931
Calificadores De Interés,52444561,9611.69625,9780825459085,Mentiras que las Niñas Creen: Y la Verdad que las Hace Libres,"Gresh, Dannah",4,24,25%dcto.,$ 58.500,$ 43.875
Calificadores De Interés,46418720,4748.34225,9780789919298,Temperamentos Controladors Por el Espiritu: Fortaleza Para Cada Dificultad (Favoritos),"LaHaye, Tim",5,100+,25%dcto.,$ 28.900,$ 21.675
Calificadores De Interés,1567800,13285.584,9780883683200,"El Vino a dar Libertad a los Cautivos (Spanish Language Edition, he Came to set the Captives Free (Spanish))","Brown, Rebecca",7,21,50%dcto.,$ 121.291,$ 60.645
Calificadores De Interés,53698098,14622.9225,9789585132399,Sapiens. Una historia gráfica 2,Noah Harari Yuval,7,65,25%dcto.,$ 89.000,$ 66.750
Calificadores De Interés,3122653,13456.37475,9781602553682,Amor Y Respeto,"Eggerichs, Emerson",5,33,25%dcto.,$ 81.900,$ 61.425
Calificadores De Interés,1952477,9370.237296,9780829747140,Su Princesa: Cartas de Amor de tu rey = his Princess,"Shepherd, Sheri Rose",25,17,30%dcto.,$ 61.104,$ 42.773
Calificadores De Interés,49055645,16055.474,9781101906743,Human Acts (en Inglés),Han Kang,2,57,50%dcto.,$ 146.578,$ 73.289
Calificadores De Interés,39257759,11695.314834,9781433681226,El Desafío del Amor,"Kendrick, Stephen ; Kendrick, Alex",6,2,30%dcto.,$ 76.266,$ 53.386
Calificadores De Interés,53340290,17536.763,9781947701151,El Aviso: Testimonios y profecías sobre la Illuminación de Consciencia,"Watkins, Christine ; Carbonell Matarredona, Padre Santiago",11,100+,50%dcto.,$ 160.102,$ 80.051
Calificadores De Interés,51800803,13180.478409091,9788408210054,La Máquina del Tiempo,H. G. Wells,12,18,50%dcto.,$ 120.331,$ 60.166
Calificadores De Interés,4370671,14754.83,9781609414054,El Campo de Batalla de la Mente: Ganar La Batalla En Su Mente,"Meyer, Joyce",10,100+,50%dcto.,$ 134.704,$ 67.352
Calificadores De Estilo,3658525,12790.555023256,9788421742082,El Hombre y sus Simbolos,C. G. Jung,24,100+,50%dcto.,$ 116.771,$ 58.386
Calificadores De Estilo,53978579,20464.42405,9788418703249,La Historia de AC/DC (Nueva Edición Actualizada): La Banda de Heavy Metal Más Grande de Todos Los Tiempos,"Masino, Susan",Calificaciones no disponibles,4,15%dcto.,$ 109.900,$ 93.415
Calificadores De Estilo,52298553,24772.003961538,9788417910143,Persépolis,Marjane Satrapi,94,30,55%dcto.,$ 251.285,$ 113.078
Calificadores De Estilo,53541459,26276.342192308,9783836587846,El Bosco. La Obra Completa. 40Th ed,"Fischer, Stefan ; Taschen",7,49,55%dcto.,$ 266.544,$ 119.945
Calificadores De Estilo,5463571,16440.85,9780451414052,"Para Selena, con Amor","Perez, Chris",46,50,50%dcto.,$ 150.097,$ 75.048
Calificadores De Estilo,47977036,14787.225,9788416709373,Heavier than Heaven,Charles R. Cross,6,6,25%dcto.,$ 90.000,$ 67.500
Calificadores De Estilo,56159356,21258.05,9780306831928,Down With the System: A Memoir (of Sorts) (en Inglés),"Tankian, Serj",Calificaciones no disponibles,10,50%dcto.,$ 194.075,$ 97.038
Calificadores De Estilo,55451582,23541.666666667,9789564061993,Rock Traducido,"Borie, Nicoláscarrillo",6,28,50%dcto.,$ 214.924,$ 107.462
Calificadores De Estilo,53416189,18470.114404762,9788490017036,El Arte de la Lacería,Antonio Prieto Y Vives,Calificaciones no disponibles,13,50%dcto.,$ 168.623,$ 84.311
Calificadores De Estilo,52047114,23196.973,9781465486745,El Libro de la Música Clásica,DK,10,11,50%dcto.,$ 211.777,$ 105.888
Calificadores De Estilo,50961884,18235.257,9780393356250,The Odyssey (en Inglés),"Homer ; Wilson, Emily",Calificaciones no disponibles,100+,50%dcto.,$ 166.479,$ 83.239
Calificadores De Estilo,46507140,46668.482653846,9783836545259,Rock Covers (en Inglés),"Busch, Robbie ; Kirby, Jonathan ; Wiedemann, Julius",Calificaciones no disponibles,6,55%dcto.,$ 473.400,$ 213.030
Calificadores De Estilo,51088901,20716.115,9780306902741,"Smash! Green Day, the Offspring, bad Religion, Nofx, and the '90S Punk Explosion (en Inglés)",Ian Winwood,Calificaciones no disponibles,75,50%dcto.,$ 189.128,$ 94.564
Calificadores De Estilo,54876633,22838.0475,9788419172822,Ilíada Liberada,Homero,2,2,25%dcto.,$ 139.000,$ 104.250
Calificadores De Estilo,1272261,44925.360576923,9788478449057,Imagenes del Barroco: Estudios de Emblematica,Mario Praz,Calificaciones no disponibles,5,55%dcto.,$ 455.718,$ 205.073
Calificadores De Estilo,48059758,11984.94,9781612436869,Cry Baby Coloring Book (en Inglés),"Martinez, Melanie",5,100+,50%dcto.,$ 109.417,$ 54.708
Calificadores De Estilo,50177827,27171.781615385,9783836562881,Gustav Klimt,"Natter, Tobias G.",8,2,55%dcto.,$ 275.628,$ 124.032
Calificadores De Estilo,3778050,15838.7,9781594484858,The tao of wu (en Inglés),The Rza,3,50,50%dcto.,$ 144.599,$ 72.300
Calificadores De Estilo,55928033,17668.184538462,9791029914515,La Noche oscura del alma: Letra Grande,"de La Cruz, San Juan",Calificaciones no disponibles,50,55%dcto.,$ 179.224,$ 80.651
Calificadores De Estilo,6155349,31493.769230769,9788497434638,Metal Extremo. 30 Años de Oscuridad (1981-2011),Salva Rubio,12,3,55%dcto.,$ 319.469,$ 143.761
Calificadores De Estilo,53703656,23458.692807692,9788418703195,Historia del Rap: Cultura Hip Hop Y Música de Combate,"Lavado, Ricky",2,7,55%dcto.,$ 237.962,$ 107.083
Calificadores De Estilo,10128545,14778.9,9788481814132,museo del romanticismo. guia breve,ministerio de cultura,Calificaciones no disponibles,Queda 1 unidad,55%dcto.,$ 149.916,$ 67.462
Calificadores De Estilo,50016953,19632.245,9781480390737,Ballades: Chopin National Edition Volume i (Series a. Works Published During Chopins Lifetime) (en Inglés),"Chopin, Frederic ; Ekier, Jan",Calificaciones no disponibles,3,50%dcto.,$ 179.233,$ 89.616
